关键字,搜索日期,用户ID,用户昵称,微博时间,发自,内容,转发,评论,点赞,博文地址,博主首页
MU5735,2022-03-21,3670754273,伊卡洛斯尹,2022年03月21日 22:59,OnePlus 7T,#mu5735#刚看过这个电影，希望找到黑匣子查清楚事情真想,,,2,https://s.weibo.com/weibo?q=%23mu5735%23
MU5735,2022-03-28,5680956159,asdfghj20170,2022年03月28日 22:53,微博轻享版,//@勤奋哥:专门去看了一下，小章居然真是这么写的。 这显然是给高寿去世老人写挽联用的，用于东航#mu5735#空难，实在不合适。建议@章子怡 尽快删了。,,,赞赞,//weibo.com/n/%E7%AB%A0%E5%AD%90%E6%80%A1https://s.weibo.com/weibo?q=%23mu5735%23//weibo.com/n/%E5%8B%A4%E5%A5%8B%E5%93%A5
MU5735,2022-03-28,7042290689,搞笑欢乐狗,2022年03月28日 22:52,微博视频号,“3·21”东航MU5735航空器飞行事故132名遇难者的DNA比对工作已完成，遗骸遗物移交方案和分类移交标准正在逐步完善。#视频制作人出道计划##吸睛制作人计划# L搞笑欢乐狗的微博视频,,,赞,https://s.weibo.com/weibo?q=%23%E5%90%B8%E7%9D%9B%E5%88%B6%E4%BD%9C%E4%BA%BA%E8%AE%A1%E5%88%92%23https://s.weibo.com/weibo?q=%23%E8%A7%86%E9%A2%91%E5%88%B6%E4%BD%9C%E4%BA%BA%E5%87%BA%E9%81%93%E8%AE%A1%E5%88%92%23http://t.cn/A66NAwO5
MU5735,2022-03-28,5389925595,是Joejoe呀,2022年03月28日 22:52,iPhone客户端,晚上遛狗看到连续两架飞机飞过，想到MU5735心里不是滋味，明明是这么平稳的飞行，怎么就坠落了呢？疫情已经三年，感觉一切都回不到从前了。周围的一切好像什么都没变生活又好像什么都变了,,,赞,
MU5735,2022-03-28,7031060978,水仙芒NN,2022年03月28日 22:52,Android,"从东航出事到现在没有过多的情绪""只觉得像梦一样的发生""原来真的都是一瞬间的事情""上一秒还好好的""一瞬间""就坍塌""让人措手不及""来不及反应""全机132人""无一生还""和大地融合为一""今天运送第二个黑匣子的飞机落地""两个黑匣子""全部的mu5735",,,赞,
MU5735,2022-03-28,1233302995,李连源,2022年03月28日 22:51,微博视频号,【#东航MU5735坠毁最新消息#】#MU5735事故##20220321MU5735#28日下午，“3•21”东航MU5735航空器飞行事故新闻发布会召开，要点如下：①#累计找到飞机残骸和碎片36001件#②#132名遇难者DNA比对工作已完成#，#今早比中确定最后一名乘客身份#③截至28日12时，#已组织遇难者家属累计809人次到事故现场悼念#④#基本掌握飞机残骸大致分布和深度#⑤#两部黑匣子译码工作正在进行#  L中国新闻网的微博视频 收起d,,,赞,https://s.weibo.com/weibo?q=%23%E5%9F%BA%E6%9C%AC%E6%8E%8C%E6%8F%A1%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E5%A4%A7%E8%87%B4%E5%88%86%E5%B8%83%E5%92%8C%E6%B7%B1%E5%BA%A6%23https://s.weibo.com/weibo?q=%23132%E5%90%8D%E9%81%87%E9%9A%BE%E8%80%85DNA%E6%AF%94%E5%AF%B9%E5%B7%A5%E4%BD%9C%E5%B7%B2%E5%AE%8C%E6%88%90%23https://s.weibo.com/weibo?q=%23MU5735%E4%BA%8B%E6%95%85%23https://s.weibo.com/weibo?q=%23%E7%B4%AF%E8%AE%A1%E6%89%BE%E5%88%B0%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E5%92%8C%E7%A2%8E%E7%89%8736001%E4%BB%B6%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AAMU5735%E5%9D%A0%E6%AF%81%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF%23javascript:void(0);https://s.weibo.com/weibo?q=%2320220321MU5735%23https://s.weibo.com/weibo?q=%23%E4%B8%A4%E9%83%A8%E9%BB%91%E5%8C%A3%E5%AD%90%E8%AF%91%E7%A0%81%E5%B7%A5%E4%BD%9C%E6%AD%A3%E5%9C%A8%E8%BF%9B%E8%A1%8C%23//weibo.com/1233302995/LlS5KFkQR?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E4%BB%8A%E6%97%A9%E6%AF%94%E4%B8%AD%E7%A1%AE%E5%AE%9A%E6%9C%80%E5%90%8E%E4%B8%80%E5%90%8D%E4%B9%98%E5%AE%A2%E8%BA%AB%E4%BB%BD%23https://s.weibo.com/weibo?q=%23%E5%B7%B2%E7%BB%84%E7%BB%87%E9%81%87%E9%9A%BE%E8%80%85%E5%AE%B6%E5%B1%9E%E7%B4%AF%E8%AE%A1809%E4%BA%BA%E6%AC%A1%E5%88%B0%E4%BA%8B%E6%95%85%E7%8E%B0%E5%9C%BA%E6%82%BC%E5%BF%B5%23http://t.cn/A66CD6sJ
MU5735,2022-03-28,1291533685,澳利方圆路孟凡,2022年03月28日 22:51,分享按钮,MU5735第二个黑匣子找到 专家：比首个黑匣子发现的价值更大 OMU5735第二个黑匣子找到 专家：比首个黑匣子发现的价值更大,,,赞,http://t.cn/A66CVhek
MU5735,2022-03-28,1233302995,李连源,2022年03月28日 22:51,HUAWEI Mate 30,【正在直播：3·21#东航飞行事故第9场新闻发布会#】3月28日下午，国家应急处置指挥部在广西梧州举行第九场新闻发布会，介绍#MU5735飞行事故搜寻最新进展#。@人民日报 正在直播↓↓共同关注！ 人民日报的微博直播,,,赞,http://t.cn/A66CBrI6https://s.weibo.com/weibo?q=%23MU5735%E9%A3%9E%E8%A1%8C%E4%BA%8B%E6%95%85%E6%90%9C%E5%AF%BB%E6%9C%80%E6%96%B0%E8%BF%9B%E5%B1%95%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E9%A3%9E%E8%A1%8C%E4%BA%8B%E6%95%85%E7%AC%AC9%E5%9C%BA%E6%96%B0%E9%97%BB%E5%8F%91%E5%B8%83%E4%BC%9A%23//weibo.com/n/%E4%BA%BA%E6%B0%91%E6%97%A5%E6%8A%A5
MU5735,2022-03-28,5994986358,湘小朋人民日报,2022年03月28日 22:51,OPPO A96 5G,#MU5735航班上人员已全部遇难# 愿逝者安息#为MU5735遇难同胞默哀#,,,29502261,https://s.weibo.com/weibo?q=%23MU5735%E8%88%AA%E7%8F%AD%E4%B8%8A%E4%BA%BA%E5%91%98%E5%B7%B2%E5%85%A8%E9%83%A8%E9%81%87%E9%9A%BE%23https://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E9%81%87%E9%9A%BE%E5%90%8C%E8%83%9E%E9%BB%98%E5%93%80%23
MU5735,2022-03-28,1782370260,韦观Leo,2022年03月28日 22:50,韦观ProiPhone 12 Pro Max,空管､附近机组曾接力呼唤东航5735，多希望你能回复一句“请讲” 。#为MU5735祈祷# L韦观Pro的微博视频,2,,4,https://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E7%A5%88%E7%A5%B7%23http://t.cn/A66NAvNZ
MU5735,2022-03-28,1233302995,李连源,2022年03月28日 22:50,微博视频号,【#3分钟回顾MU5735搜寻全过程#】#两部黑匣子相关译码工作正在进行# 27日上午，搜救人员发现失事飞机的飞行数据记录器（第二部黑匣子)。至此，失事飞机两部黑匣子均已找到。期待专业力量用详尽而全面的调查，告慰逝者，抚慰亲人。#基本掌握飞机残骸在地下的大致分布和深度##累计找到飞机残骸和碎片36001件#（人民日报）#1180人组建MU5735心理援助队#  L成都发布的微博视频 收起d,,,赞,//weibo.com/1233302995/LlS5lxgce?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E5%9F%BA%E6%9C%AC%E6%8E%8C%E6%8F%A1%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E5%9C%A8%E5%9C%B0%E4%B8%8B%E7%9A%84%E5%A4%A7%E8%87%B4%E5%88%86%E5%B8%83%E5%92%8C%E6%B7%B1%E5%BA%A6%23https://s.weibo.com/weibo?q=%23%E7%B4%AF%E8%AE%A1%E6%89%BE%E5%88%B0%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E5%92%8C%E7%A2%8E%E7%89%8736001%E4%BB%B6%23http://t.cn/A66Cd7Zwhttps://s.weibo.com/weibo?q=%233%E5%88%86%E9%92%9F%E5%9B%9E%E9%A1%BEMU5735%E6%90%9C%E5%AF%BB%E5%85%A8%E8%BF%87%E7%A8%8B%23javascript:void(0);https://s.weibo.com/weibo?q=%23%E4%B8%A4%E9%83%A8%E9%BB%91%E5%8C%A3%E5%AD%90%E7%9B%B8%E5%85%B3%E8%AF%91%E7%A0%81%E5%B7%A5%E4%BD%9C%E6%AD%A3%E5%9C%A8%E8%BF%9B%E8%A1%8C%23https://s.weibo.com/weibo?q=%231180%E4%BA%BA%E7%BB%84%E5%BB%BAMU5735%E5%BF%83%E7%90%86%E6%8F%B4%E5%8A%A9%E9%98%9F%23
MU5735,2022-03-28,3781363260,黄夫光,2022年03月28日 22:49,微博视频号,【直播！#MU5735飞行事故最新发布会#】目前，“3·21”东航MU5735航空器飞行事故的两个黑匣子已找到，并被送往专业机构进行后续处理。此刻，国家应急处置指挥部举行新闻发布会，发布搜寻工作等最新情况。关注！ L央视新闻的微博视频,,,赞,http://t.cn/A66Cr73ihttps://s.weibo.com/weibo?q=%23MU5735%E9%A3%9E%E8%A1%8C%E4%BA%8B%E6%95%85%E6%9C%80%E6%96%B0%E5%8F%91%E5%B8%83%E4%BC%9A%23
MU5735,2022-03-28,5618016269,连池检察,2022年03月28日 22:48,OPPO A11x,【应急管理部：举一反三坚决遏制重特大事故】3月28日，应急管理部召开部党委会和部务会，深入学习贯彻习近平总书记关于“3·21”东航MU5735航空器飞行事故重要指示精神，研究举一反三坚决遏制重特大事故措施。#民航局成立督导组开展安全督导#会议指出，东航事故发生后，应急管理部主要负责人随中央领导同志连夜赶赴现场指导应急处置，以国务院安委办、应急管理部名义印发通知，全面排查整治各行业领域安全隐患。目前东航事故现场搜寻、善后处置、事故调查等工作仍在紧张进行中。要以东航事故为警示，更加深刻领会习近平总书记重要指示精神，研究推动各有关方面真正树牢“两个至上”、统筹发展和安全、增强抓好安全生产政治责任感的政策措施办法，更加精准有效排查重大风险隐患、研究解决深层次矛盾问题，不断推动本质安全水平提升，以做到“两个维护”的政治自觉抓好安全防范工作。会议对近期重点工作作出部署。一要采取扎实有力措施，全面加强安全生产工作。要深入扎实组织安全大检查，充分发挥各级安委办统筹协调作用，结合即将开展的安全生产考核巡查工作和深化专项整治三年行动集中攻坚，督促各地各行业立即警醒起来行动起来，列出重大风险清单，压紧压实地方各级党委政府“党政同责”领导责任、部门监管责任和企业主体责任，坚决守住安全红线底线。二要加强经济社会发展和安全生产规律研究，提高风险研判应对能力。要针对化工等产业转移的安全风险，会同有关部门从规划布局、项目准入、安全标准、加强监管、落实责任等方面细化措施，并组织东部发达地区输出人才、技术、经验帮助解决突出问题，督导帮扶转移承接地严格安全把关，保障专业人才、监管能力等基本条件。要加强对重点产煤省份指导，深入开展“打非治违”，严格落实矿长带班下井等制度，进一步规范矿井采掘接续管理。要统筹疫情防控和安全防范，紧盯人员密集和公众聚集等场所持续排查消防安全隐患。三要加强应急准备，抓实抓细春季防灾减灾救灾工作。预计今年极端天气灾害增多，要会同气象、林草等部门加强研判会商，推动各地严格森林草原春防关键期责任措施落实，加强日常巡护和瞭望，严格祭祀、踏青、农事等用火管控，强化火情早期处理，确保救援行动安全。要督促各地抓紧明确今年防汛抗旱行政责任人，指导完善防汛应急预案、加强风险隐患排查和抢险物资储备等工作，对重点地区要上下结合及时警示、具体指导，宁可十防九空、不可失防万一。（人民日报客户端） 2黑河 收起d,1,,1,javascript:void(0);//weibo.com/5618016269/LlS4x2RRW?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E6%B0%91%E8%88%AA%E5%B1%80%E6%88%90%E7%AB%8B%E7%9D%A3%E5%AF%BC%E7%BB%84%E5%BC%80%E5%B1%95%E5%AE%89%E5%85%A8%E7%9D%A3%E5%AF%BC%23http://t.cn/R2WxN3b
MU5735,2022-03-28,1731403190,中年爷们,2022年03月28日 22:48,微博 weibo.com,#已基本掌握MU5735残骸大致地下分布# 真是难以想象那么大的飞机都砸在了地下20米的空间里。,,10,10,https://s.weibo.com/weibo?q=%23%E5%B7%B2%E5%9F%BA%E6%9C%AC%E6%8E%8C%E6%8F%A1MU5735%E6%AE%8B%E9%AA%B8%E5%A4%A7%E8%87%B4%E5%9C%B0%E4%B8%8B%E5%88%86%E5%B8%83%23
MU5735,2022-03-28,3933860340,说哥酷盖,2022年03月28日 22:47,Redmi K30 Pro 真旗舰,#已基本掌握MU5735残骸大致地下分布#期待早日能公布真实情况，安定民心,,1,3,https://s.weibo.com/weibo?q=%23%E5%B7%B2%E5%9F%BA%E6%9C%AC%E6%8E%8C%E6%8F%A1MU5735%E6%AE%8B%E9%AA%B8%E5%A4%A7%E8%87%B4%E5%9C%B0%E4%B8%8B%E5%88%86%E5%B8%83%23
MU5735,2022-03-28,7680559296,过分v即可哈哈,2022年03月28日 22:47,Android,#已基本掌握MU5735残骸大致地下分布#“没了才知道什么叫没了”请他们的家人节哀啊🙏🙏🙏替他们好好活下去，他们也不舍得离开的,,,4,https://s.weibo.com/weibo?q=%23%E5%B7%B2%E5%9F%BA%E6%9C%AC%E6%8E%8C%E6%8F%A1MU5735%E6%AE%8B%E9%AA%B8%E5%A4%A7%E8%87%B4%E5%9C%B0%E4%B8%8B%E5%88%86%E5%B8%83%23
MU5735,2022-03-28,5182108218,南通大学,2022年03月28日 22:47,微博视频号,#NTU音乐台# 【#国家大剧院合唱版送别#哀悼MU5735遇难者】“天之涯，地之角，知交半零落。一斛浊酒尽余欢，今宵别梦寒。”国家大剧院以一曲合唱版《送别》，向MU5735遇难者致以哀悼。#MU5735遇难者集体哀悼活动#L国家大剧院的微博视频 （via.人民文娱）,,,1,https://s.weibo.com/weibo?q=%23MU5735%E9%81%87%E9%9A%BE%E8%80%85%E9%9B%86%E4%BD%93%E5%93%80%E6%82%BC%E6%B4%BB%E5%8A%A8%23https://s.weibo.com/weibo?q=%23%E5%9B%BD%E5%AE%B6%E5%A4%A7%E5%89%A7%E9%99%A2%E5%90%88%E5%94%B1%E7%89%88%E9%80%81%E5%88%AB%23https://s.weibo.com/weibo/%23NTU%E9%9F%B3%E4%B9%90%E5%8F%B0%23http://t.cn/A669gk6Z
MU5735,2022-03-28,6057306290,3unnyyds,2022年03月28日 22:46,荣耀60 5G,28日，“3·21” 东航ＭＵ5735航空器飞行事故国家应急处置指挥部举行第九场新闻发布会，介绍东航坠毁客机搜寻工作最新情况。两部黑匣子相关译码工作正在进行民航局航空安全办公室主任朱涛在28日下午的“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第九场新闻发布会上表示，目前失事航班上两部黑匣子的相关译码工作正在进行。累计找到飞机残骸和碎片36001件记者从28日下午的“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第九场新闻发布会上获悉，截至28日12时，搜寻人员累计出动15640人次，对核心区和周边重点区域进行反复搜索，找到飞机残骸和碎片36001件。 2北海·桂林电子科技大学北海校区 收起d,,,赞,//weibo.com/6057306290/LlS3CiFYY?refer_flag=1001030103_javascript:void(0);http://t.cn/8kFLP3t
MU5735,2022-03-28,7011601971,一不小心入了你的坑人民日报,2022年03月28日 22:46,小辫儿张云雷超话,深切缅怀mu5735遇难同胞，逝者安息，愿天堂没有痛苦！🙏 🙏 🙏//@小辫儿张云雷:逝者安息,,,2950226赞,https://s.weibo.com/weibo?q=%23MU5735%E8%88%AA%E7%8F%AD%E4%B8%8A%E4%BA%BA%E5%91%98%E5%B7%B2%E5%85%A8%E9%83%A8%E9%81%87%E9%9A%BE%23https://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E9%81%87%E9%9A%BE%E5%90%8C%E8%83%9E%E9%BB%98%E5%93%80%23//weibo.com/n/%E5%B0%8F%E8%BE%AB%E5%84%BF%E5%BC%A0%E4%BA%91%E9%9B%B7
MU5735,2022-03-28,6520381185,泡芙小蔡124人民日报,2022年03月28日 22:46,荣耀30S 5G 美由芯生,深切缅怀mu5735遇难同胞//@有瓜子吗-:默哀//@捡到一个小困困:默哀//@蔡徐坤:愿逝者安息,,,2950226赞,//weibo.com/n/%E8%94%A1%E5%BE%90%E5%9D%A4//weibo.com/n/%E6%9C%89%E7%93%9C%E5%AD%90%E5%90%97-https://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E9%81%87%E9%9A%BE%E5%90%8C%E8%83%9E%E9%BB%98%E5%93%80%23//weibo.com/n/%E6%8D%A1%E5%88%B0%E4%B8%80%E4%B8%AA%E5%B0%8F%E5%9B%B0%E5%9B%B0https://s.weibo.com/weibo?q=%23MU5735%E8%88%AA%E7%8F%AD%E4%B8%8A%E4%BA%BA%E5%91%98%E5%B7%B2%E5%85%A8%E9%83%A8%E9%81%87%E9%9A%BE%23
MU5735,2022-03-28,7650583176,灼灼丸要出去玩人民日报,2022年03月28日 22:46,vivo S9e 极夜自拍,逝者安息🙏🙏🙏@央视新闻 @人民日报 #MU5735坠机详细过程#,,,2950226赞,https://s.weibo.com/weibo?q=%23MU5735%E5%9D%A0%E6%9C%BA%E8%AF%A6%E7%BB%86%E8%BF%87%E7%A8%8B%23https://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E9%81%87%E9%9A%BE%E5%90%8C%E8%83%9E%E9%BB%98%E5%93%80%23https://s.weibo.com/weibo?q=%23MU5735%E8%88%AA%E7%8F%AD%E4%B8%8A%E4%BA%BA%E5%91%98%E5%B7%B2%E5%85%A8%E9%83%A8%E9%81%87%E9%9A%BE%23//weibo.com/n/%E5%A4%AE%E8%A7%86%E6%96%B0%E9%97%BB//weibo.com/n/%E4%BA%BA%E6%B0%91%E6%97%A5%E6%8A%A5
MU5735,2022-03-28,3952826832,蜜汁漾的綿綿羊,2022年03月28日 22:45,iPhone客户端,#为mu5735遇难者默哀#每次出门都有人惦记着自己 “上了车发个消息”“下了车，落了地发个微信”心中一直被惦记着 自己收到惦记着人的信息心中也突然释然一下 还好平安了。来不及说再见 所有期待也坠落了 某种意义上 有些人是释然 有人是痛苦。不是说以后再也不坐飞机了，而是要把满满的爱意给不想留下遗憾的事情 收起d,,,赞,javascript:void(0);https://s.weibo.com/weibo?q=%23%E4%B8%BAmu5735%E9%81%87%E9%9A%BE%E8%80%85%E9%BB%98%E5%93%80%23//weibo.com/3952826832/LlS3fxoQK?refer_flag=1001030103_
MU5735,2022-03-28,1961097701,知知贵阳,2022年03月28日 22:45,iPhone客户端,习近平等领导同志向东航飞行事故遇难同胞默哀3月28日下午，中共中央政治局召开会议，研究近期有关工作。会议开始时，经中共中央总书记、国家主席、中央军委主席习近平提议，出席会议的中共中央政治局委员等全体起立，向“3·21”东航MU5735航空器飞行事故遇难同胞默哀。来源@央视网 O习近平等领导同志向东航飞行事故遇难同胞默哀 收起d,,,赞,//weibo.com/n/%E5%A4%AE%E8%A7%86%E7%BD%91//weibo.com/1961097701/LlS3agAYV?refer_flag=1001030103_javascript:void(0);http://t.cn/A66NP4OY
MU5735,2022-03-28,7482646790,团公子ss,2022年03月28日 22:45,vivo 全新水滴屏手机,#MU5735事故#愿世间再无空难,,,赞,https://s.weibo.com/weibo?q=%23MU5735%E4%BA%8B%E6%95%85%23
MU5735,2022-03-28,5562314741,孝感大雨,2022年03月28日 22:45,微博视频号,【#广西消防驻地满是鲜花#】今天，广西，消防员驻地收到了很多群众送来的鲜花。他们说，希望消防员帮忙把花带到MU5735坠机现场，寄托哀思。网友：#只要记得就是永远在一起#，愿逝者安息，生者坚强。 L南宁消防的微博视频,,,赞,https://s.weibo.com/weibo?q=%23%E5%8F%AA%E8%A6%81%E8%AE%B0%E5%BE%97%E5%B0%B1%E6%98%AF%E6%B0%B8%E8%BF%9C%E5%9C%A8%E4%B8%80%E8%B5%B7%23http://t.cn/A66CpSv8https://s.weibo.com/weibo?q=%23%E5%B9%BF%E8%A5%BF%E6%B6%88%E9%98%B2%E9%A9%BB%E5%9C%B0%E6%BB%A1%E6%98%AF%E9%B2%9C%E8%8A%B1%23
MU5735,2022-03-28,1912985691,圪垯子,2022年03月28日 22:44,HUAWEI Mate 30 5G,#2022年第87天##为mu5735遇难同胞默哀# 今天，这里满是鲜花…… @人民日报 O今天，这里满是鲜花…… 2沈阳,,,赞,https://s.weibo.com/weibo?q=%232022%E5%B9%B4%E7%AC%AC87%E5%A4%A9%23http://t.cn/A66NwHnt//weibo.com/n/%E4%BA%BA%E6%B0%91%E6%97%A5%E6%8A%A5http://t.cn/RxRVHIhhttps://s.weibo.com/weibo?q=%23%E4%B8%BAmu5735%E9%81%87%E9%9A%BE%E5%90%8C%E8%83%9E%E9%BB%98%E5%93%80%23
MU5735,2022-03-28,6352386969,鸡蛋汤视频,2022年03月28日 22:44,微博视频号,3月28日东航事故发布会：今天早上九时许确定最后一名遇难者身份 #视频制作人出道计划##为MU5735遇难同胞默哀# 2承德 L冬天来了春天还会远吗2009的微博视频,,,赞,https://s.weibo.com/weibo?q=%23%E8%A7%86%E9%A2%91%E5%88%B6%E4%BD%9C%E4%BA%BA%E5%87%BA%E9%81%93%E8%AE%A1%E5%88%92%23http://t.cn/A66NwHPwhttps://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E9%81%87%E9%9A%BE%E5%90%8C%E8%83%9E%E9%BB%98%E5%93%80%23http://t.cn/RyhCj2U
MU5735,2022-03-28,6511640464,在逃纸鹤,2022年03月28日 22:44,我们的故事从忠山开始超话,#mu5735遇难者集体哀悼活动#我们的故事从忠山开始@共青团西南医科大学委员会微博 🙏🙏🙏 2泸州·西南医科大学城北校区,,,赞,//weibo.com/n/%E5%85%B1%E9%9D%92%E5%9B%A2%E8%A5%BF%E5%8D%97%E5%8C%BB%E7%A7%91%E5%A4%A7%E5%AD%A6%E5%A7%94%E5%91%98%E4%BC%9A%E5%BE%AE%E5%8D%9Ahttps://huati.weibo.com/6770685https://s.weibo.com/weibo?q=%23mu5735%E9%81%87%E9%9A%BE%E8%80%85%E9%9B%86%E4%BD%93%E5%93%80%E6%82%BC%E6%B4%BB%E5%8A%A8%23http://t.cn/A6xp8PoY
MU5735,2022-03-28,2149575334,落叶飘零12345,2022年03月28日 22:44,HUAWEI Mate 20 Pro,人世间值得，再次为MU5735航班罹难的132名 同胞默哀，愿天堂没有恐惧也没有痛苦，一路走好🙏🙏🙏,,,赞赞,
MU5735,2022-03-28,2026203963,珠峰品茶,2022年03月28日 22:44,iPhone客户端,真的么？『人们在莫埌村看见MU5735陨落：它或曾努力拉升』O人们在莫埌村看见MU5735陨落：它或曾努力拉升,,,赞,http://t.cn/A66NwYaS
MU5735,2022-03-28,6099991225,三人行散粉外包cv粉牌肠粉,2022年03月28日 22:43,小米8周年旗舰手机,#MU5735事故#让我想起了一首歌:“那些痛的记忆，落在春的泥土里。滋养了大地，开出下一个花季。风中你的泪滴，滴滴落在回忆里，让我们取名叫做珍惜。”逝者安息愿活着的人能好好生活，好好珍惜。,,1,8,https://s.weibo.com/weibo?q=%23MU5735%E4%BA%8B%E6%95%85%23
MU5735,2022-03-28,1782370260,韦观Leo,2022年03月28日 22:43,韦观ProiPhone 12 Pro Max,Day 8:3.21东航MU5735飞机失事已经是第八天啦，遇难者家属寻求心理援助的话题冲上了热搜。其实，目睹救援现场的家属确实承受不住这种压力。即使简单的意外离世，对于家属而言，也是伤痛欲绝的。这一次空难更惨，尤其到了现场，看了现场！这等于痛上加痛！他们需要心理援助是必然的，当然工作人员早已安排心理专家团队就位，分成两人一组，照顾一个家庭，进行随时心理辅导！其实，这时候，最需要关心的还有一线的的搜救人员，他们的心理建设需要及时修复。劳累！悲伤！一幕幕的现场残酷画面，都会给他们留下心理阴影，如果不是心理素质特别强大，他们是无法承受这种心理压力的。所以，只要参与现场搜救救的所有人员，都要重点关注他们的心理健康问题，也许他们有铮铮铁骨，能够忍受疲劳的考验，但是他们也有温柔的内心。我曾经参与过一场救援，都过去十几年了。我现在心理上依然留有阴影！那是一场车祸，我当时正好在现场，那天雾特别大，只听到哐的一声巨响，两辆车撞到了一起！一辆载满乘客的客车与一辆大卡车迎面相撞！速度很快，当时可想而知，现场有多惨烈！我作为附近群众中的一员，第一时间跑去大客车，抢救里面的伤员，当我走进客车那一幕，我只感觉眼前一黑，差点吓晕过去。后来来了很多救援人员，有武警、警察、医生、还有领导、许多围观群众……当时看到被救护车拉走的很少，大多数从车上抬下来放在了路边，排成了一排，猛烈的撞击，大多数都是脑震荡当场伤亡……我当时，只扶着一个受伤的乘客下了车，再也没敢上去……帮忙的人也多了起来！后来我离开现场后，走路腿特别软，几乎用不上力。这事过去那么多年了，经常会出现健忘，头晕的现象！那时候在农村，也不懂心理问题也可以找医生。所以，这次事故，搜救工作持续那么久，每天都看到一幅幅不想看到的画面，尤其是晚上也在搜救！这种压力真是太大啦！他们真的需要释放压力。#为MU5735祈祷# 收起d,2,,6,//weibo.com/1782370260/LlS2qrkRN?refer_flag=1001030103_javascript:void(0);https://s.weibo.com/weibo?q=%23%E4%B8%BAMU5735%E7%A5%88%E7%A5%B7%23
MU5735,2022-03-28,7260955167,_RecordTheSunset,2022年03月28日 22:43,荣耀V20 4800万3D相机,再见了MU5735 愿你们前往新的里程碑 那里鲜花齐放 四季有风 怀揣着各自理想过自由的生活吧 回家啦 小朋友,,,赞,
MU5735,2022-03-28,7626367874,高级退休工,2022年03月28日 22:43,HUAWEI P20,#MU5735事故#事发至今，很多话不知道从何说起，最后也只能化作一句逝者已矣生者节哀,,,赞,https://s.weibo.com/weibo?q=%23MU5735%E4%BA%8B%E6%95%85%23
MU5735,2022-03-28,7525219213,一颗丸子圆滚滚滚滚,2022年03月28日 22:43,iPhone客户端,#两部黑匣子相关译码工作正在进行#【#两部黑匣子相关译码工作正在进行#】民航局航空安全办公室主任朱涛在28日下午的“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第九场新闻发布会上表示，目前失事航班上两部黑匣子的相关译码工作正在进行。,,,赞,https://s.weibo.com/weibo?q=%23%E4%B8%A4%E9%83%A8%E9%BB%91%E5%8C%A3%E5%AD%90%E7%9B%B8%E5%85%B3%E8%AF%91%E7%A0%81%E5%B7%A5%E4%BD%9C%E6%AD%A3%E5%9C%A8%E8%BF%9B%E8%A1%8C%23
MU5735,2022-03-28,5850378525,候鸟往来南北,2022年03月28日 22:42,iPhone客户端,“3·21”东航MU5735航空器飞行事故国家应急处置指挥部举行第六、七场新闻发布会 O“3·21”东航MU5735航空器飞行事故国家应急处置指挥部举行第六、七场新闻发布会,,,赞,http://t.cn/A66NwO08
MU5735,2022-03-28,5047516860,郑州科技学院,2022年03月28日 22:42,iPhone客户端,#132名遇难者dna比对工作已完成##MU5735事故##为mu5735遇难者默哀# 明天和意外不知道哪个先来，愿春天早日而至，不负约定，愿疫情早日散去，人民安泰，愿MU5735逝者安息  2郑州·郑州科技学院,,,4,https://s.weibo.com/weibo?q=%23MU5735%E4%BA%8B%E6%95%85%23https://s.weibo.com/weibo?q=%23132%E5%90%8D%E9%81%87%E9%9A%BE%E8%80%85dna%E6%AF%94%E5%AF%B9%E5%B7%A5%E4%BD%9C%E5%B7%B2%E5%AE%8C%E6%88%90%23https://s.weibo.com/weibo?q=%23%E4%B8%BAmu5735%E9%81%87%E9%9A%BE%E8%80%85%E9%BB%98%E5%93%80%23http://t.cn/RqMdi3C
